Trade Date,ISIN,YTM / Yield
July 2005,IN0020020122,6.79
July 2005,IN0020010040,7.42
July 2005,IN0020020049,6.84
July 2005,IN0020020049,6.85
July 2005,IN0020020023,6.69
July 2005,IN0020020049,6.85
July 2005,IN0020020023,6.70
July 2005,IN0020020064,6.53
July 2005,IN0020020049,6.85
July 2005,IN0020020122,6.79
July 2005,IN0020020064,6.54
July 2005,IN0020020064,6.54
July 2005,IN0020020064,6.54
July 2005,IN0020020064,6.54
July 2005,IN0020010040,7.39
July 2005,IN0020010040,7.48
July 2005,IN0020020064,6.52
July 2005,IN0020020023,6.70
July 2005,IN0020020064,6.53
July 2005,IN0020020064,6.54
July 2005,IN0020010040,7.41
July 2005,IN0020020023,6.70
July 2005,IN0020010040,7.39
July 2005,IN0020020064,6.54
July 2005,IN0020020064,6.54
July 2005,IN0020010040,7.39
July 2005,IN0020020064,6.54
July 2005,IN0020020122,6.79
July 2005,IN0020010040,7.40
July 2005,IN0020010040,7.40
July 2005,IN0020020122,6.78
July 2005,IN0020010040,7.39
July 2005,IN0020020064,6.54
July 2005,IN0020020049,6.85
July 2005,IN0020020064,6.54
July 2005,IN0020020064,6.54
July 2005,IN0020010040,7.39
July 2005,IN0020020064,6.54
July 2005,IN0020010040,7.41
July 2005,IN0020020023,6.70
July 2005,IN0020020064,6.54
July 2005,IN0020020023,6.69
July 2005,IN0020020023,6.69
July 2005,IN0020020064,6.54
July 2005,IN0020010040,7.42
July 2005,IN0020020049,6.85
July 2005,IN0020020064,6.55
July 2005,IN0020020064,6.55
July 2005,IN0020020122,6.80
July 2005,IN0020020049,6.84
July 2005,IN0020020064,6.54
July 2005,IN0020020122,6.80
July 2005,IN0020020122,6.78
July 2005,IN0020020064,6.54
July 2005,IN0020020049,6.84
July 2005,IN0020020064,6.54
July 2005,IN0020020049,6.84
July 2005,IN0020020049,6.84
July 2005,IN0020020049,6.85
July 2005,IN0020020049,6.85
July 2005,IN0020020122,6.78
July 2005,IN0020020049,6.85
July 2005,IN0020020064,6.55
July 2005,IN0020010107,6.99
July 2005,IN0020020122,6.80
July 2005,IN0020020049,6.86
July 2005,IN0020010040,7.40
July 2005,IN0020020049,6.87
July 2005,IN0020020049,6.85
July 2005,IN0020010040,7.40
July 2005,IN0020020049,6.85
July 2005,IN0020020064,6.56
July 2005,IN0020010040,7.42
July 2005,IN0020020049,6.86
July 2005,IN0020020049,6.85
July 2005,IN0020020122,6.79
July 2005,IN0020020049,6.85
July 2005,IN0020020049,6.85
July 2005,IN0020010040,7.39
July 2005,IN0020020064,6.54
July 2005,IN0020020049,6.84
July 2005,IN0020010040,7.44
July 2005,IN002005Z015,5.58
July 2005,IN0020010040,7.41
July 2005,IN0020020049,6.86
July 2005,IN0020010040,7.43
July 2005,IN0020010040,7.43
July 2005,IN0020020023,6.70
July 2005,IN0020010040,7.43
July 2005,IN0020010040,7.43
July 2005,IN0020020064,6.54
July 2005,IN0020020023,6.69
July 2005,IN0020010040,7.43
July 2005,IN0020020049,6.85
July 2005,IN0020010040,7.43
July 2005,IN0020010040,7.40
July 2005,IN0020020049,6.85
July 2005,IN0020020122,6.92
July 2005,IN0020020064,6.54
July 2005,IN0020020064,6.56
July 2005,IN0020020122,6.79
July 2005,IN0020020049,6.87
July 2005,IN0020020122,6.78
July 2005,IN0020010040,7.44
July 2005,IN0020010040,7.39
July 2005,IN0020020049,6.85
July 2005,IN0020020049,6.85
July 2005,IN0020020049,6.89
July 2005,IN0020020130,6.93
July 2005,IN0020020049,6.84
July 2005,IN0020020122,6.79
July 2005,IN0020020049,6.84
July 2005,IN0020010040,7.41
July 2005,IN0020020064,6.56
July 2005,IN0020020049,6.84
July 2005,IN0020020064,6.54
July 2005,IN0020020049,6.89
July 2005,IN0020010040,7.44
July 2005,IN0020010040,7.42
July 2005,IN0020020049,6.89
July 2005,IN0020020064,6.54
July 2005,IN0020020049,6.85
July 2005,IN0020020130,6.93
July 2005,IN0020020122,6.81
July 2005,IN0020020049,6.89
July 2005,IN0020020049,6.85
July 2005,IN0020020064,6.55
July 2005,IN0020020064,6.55
July 2005,IN0020020049,6.89
July 2005,IN0020020049,6.85
July 2005,IN0020010040,7.43
July 2005,IN0020020049,6.85
July 2005,IN0020020130,6.93
July 2005,IN0020020049,6.85
July 2005,IN0020020049,6.88
July 2005,IN0020010107,7.03
July 2005,IN0020020122,6.80
July 2005,IN0020020049,6.86
July 2005,IN0020020064,6.54
July 2005,IN0020020064,6.54
July 2005,IN0020020049,6.86
July 2005,IN0020020122,6.80
July 2005,IN0020020049,6.85
July 2005,IN0020020049,6.85
July 2005,IN0020020130,6.93
July 2005,IN0020010040,7.40
July 2005,IN0020020023,6.70
July 2005,IN0020010040,7.41
July 2005,IN0020020122,6.79
July 2005,IN0020020122,6.81
July 2005,IN0020010040,7.39
July 2005,IN0020020049,6.86
July 2005,IN0020020023,6.71
July 2005,IN0020020049,6.86
July 2005,IN0020020023,6.71
July 2005,IN0020020122,6.80
July 2005,IN0020010040,7.43
July 2005,IN0020020049,6.85
July 2005,IN0020020064,6.54
July 2005,IN0020020049,6.89
July 2005,IN0020020064,6.55
July 2005,IN0020020049,6.89
July 2005,IN0020010040,7.43
July 2005,IN0020020023,6.69
July 2005,IN0020020023,6.70
July 2005,IN0020020049,6.85
July 2005,IN0020020049,6.85
July 2005,IN0020020064,6.55
July 2005,IN0020020130,6.92
July 2005,IN0020020049,6.86
July 2005,IN0020020122,6.80
July 2005,IN0020010040,7.41
July 2005,IN0020020122,6.82
July 2005,IN0020020064,6.54
July 2005,IN0020020130,6.92
July 2005,IN0020020023,6.71
July 2005,IN0020020049,6.89
July 2005,IN0020010057,6.71
July 2005,IN0020020023,6.77
July 2005,IN0020020049,6.85
July 2005,IN0020010040,7.47
July 2005,IN0020020049,6.86
July 2005,IN0020020122,6.79
July 2005,IN0020020049,6.85
July 2005,IN0020020023,6.70
July 2005,IN0020020122,6.80
July 2005,IN0020010040,7.40
July 2005,IN0020020122,6.81
July 2005,IN0020020122,6.80
July 2005,IN0020020023,6.71
July 2005,IN0020020049,6.87
July 2005,IN0020020064,6.56
July 2005,IN0020010040,7.44
July 2005,IN0020010115,6.68
July 2005,IN0020010040,7.41
July 2005,IN0020020049,6.90
July 2005,IN0020010040,7.41
July 2005,IN0020010040,7.45
July 2005,IN0020010040,7.41
July 2005,IN0020020049,6.85
July 2005,IN0020020049,6.86
July 2005,IN0020020049,6.87
July 2005,IN0020010040,7.45
July 2005,IN0020020023,6.72
July 2005,IN0020020023,6.69
July 2005,IN0020020064,6.56
July 2005,IN0020010040,7.45
July 2005,IN0020020023,6.73
July 2005,IN0020020049,6.88
July 2005,IN0020020049,6.84
July 2005,IN0020020064,6.55
July 2005,IN0020020023,6.69
July 2005,IN0020020023,6.71
July 2005,IN0020020064,6.54
July 2005,IN0020020064,6.54
July 2005,IN0020020023,6.69
July 2005,IN0020020122,6.80
July 2005,IN0020010040,7.43
July 2005,IN0020010040,7.44
July 2005,IN0020020122,6.79
July 2005,IN0020020023,6.73
July 2005,IN0020020122,6.78
July 2005,IN002005X010,5.34
July 2005,IN002005Y018,5.36
July 2005,IN0020020163,6.94
July 2005,IN0020020049,6.93
July 2005,IN0020020122,6.85
July 2005,IN0020040039,7.49
July 2005,IN002005X010,5.34
July 2005,IN0020010107,7.03
July 2005,IN0020010040,7.39
July 2005,IN0020010057,6.73
July 2005,IN0020020031,7.07
July 2005,IN0020020122,6.86
July 2005,IN0020020122,6.86
July 2005,IN0020020023,6.76
July 2005,IN0020020064,6.58
July 2005,IN0020020031,7.11
July 2005,IN0020020163,7.02
July 2005,IN0020040039,7.45
July 2005,IN002005Z015,5.66
July 2005,IN0020020049,6.93
July 2005,IN0020020049,6.93
July 2005,IN0020020023,6.73
July 2005,IN0020020064,6.60
July 2005,IN0020020122,6.87
July 2005,IN0020020122,6.87
July 2005,IN0020020122,6.87
July 2005,IN0020010040,7.49
July 2005,IN0020010040,7.50
July 2005,IN0020020023,6.79
July 2005,IN0020010040,7.50
July 2005,IN0020020023,6.77
July 2005,IN0020010040,7.48
July 2005,IN0020010040,7.50
July 2005,IN0020010040,7.49
July 2005,IN0020010040,7.50
July 2005,IN0020020049,6.96
July 2005,IN0020010115,6.68
July 2005,IN0020010040,7.48
July 2005,IN0020010040,7.48
July 2005,IN0020010040,7.49
July 2005,IN0020020122,6.86
July 2005,IN0020020122,6.88
July 2005,IN0020010040,7.50
July 2005,IN0020020122,6.86
July 2005,IN0020020122,6.86
July 2005,IN0020010040,7.50
July 2005,IN0020010040,7.48
July 2005,IN0020010040,7.50
July 2005,IN0020020049,6.93
July 2005,IN0020020049,6.95
July 2005,IN0020010040,7.48
July 2005,IN0020020049,6.95
July 2005,IN0020010040,7.49
July 2005,IN0020010040,7.49
July 2005,IN0020010040,7.50
July 2005,IN0020020064,6.60
July 2005,IN0020010040,7.48
July 2005,IN0020020122,6.86
July 2005,IN0020020122,6.88
July 2005,IN0020020049,6.93
July 2005,IN0020010040,7.49
July 2005,IN0020020064,6.58
July 2005,IN0020020122,6.86
July 2005,IN0020020122,6.86
July 2005,IN0020020122,6.85
July 2005,IN0020010040,7.49
July 2005,IN0020010040,7.49
July 2005,IN0020010040,7.50
July 2005,IN0020010040,7.49
July 2005,IN0020010040,7.50
July 2005,IN0020020049,6.93
July 2005,IN0020020049,6.93
July 2005,IN0020020122,6.86
July 2005,IN0020010040,7.50
July 2005,IN0020020049,6.93
July 2005,IN0020020122,6.86
July 2005,IN0020010040,7.50
July 2005,IN0020010040,7.48
July 2005,IN0020020122,6.86
July 2005,IN0020020049,6.94
July 2005,IN0020010040,7.50
July 2005,IN0020010040,7.49
July 2005,IN0020020064,6.61
July 2005,IN0020010040,7.50
July 2005,IN0020020064,6.59
July 2005,IN0020020064,6.58
July 2005,IN0020010040,7.49
July 2005,IN0020020122,6.87
July 2005,IN0020020064,6.61
July 2005,IN0020010040,7.49
July 2005,IN0020020049,6.92
July 2005,IN0020020049,6.93
July 2005,IN0020020049,6.95
July 2005,IN0020020049,6.94
July 2005,IN0020020049,6.94
July 2005,IN002004Z018,5.55
July 2005,IN0020020122,6.86
July 2005,IN0020010040,7.49
July 2005,IN0020020064,6.61
July 2005,IN0020020064,6.58
July 2005,IN0020020122,6.87
July 2005,IN0020020122,6.87
July 2005,IN0020020049,6.93
July 2005,IN0020020023,6.78
July 2005,IN0020020023,6.76
July 2005,IN0020020122,6.85
July 2005,IN0020020049,6.93
July 2005,IN0020010040,7.49
July 2005,IN0020020122,6.87
July 2005,IN0020010040,7.49
July 2005,IN002004Z018,5.55
July 2005,IN0020020049,6.93
July 2005,IN0020020049,6.93
July 2005,IN002004Z018,5.51
July 2005,IN0020010040,7.49
July 2005,IN0020020049,6.93
July 2005,IN0020010115,6.68
July 2005,IN0020020122,6.86
July 2005,IN002004Z018,5.23
July 2005,IN0020020049,6.94
July 2005,IN0020020064,6.59
July 2005,IN0020020122,6.87
July 2005,IN0020020049,6.94
July 2005,IN0020020049,6.93
July 2005,IN0020020049,6.94
July 2005,IN0020020049,6.94
July 2005,IN002005Z015,5.66
July 2005,IN0020020049,6.94
July 2005,IN0020020122,6.87
July 2005,IN002005Z015,5.60
July 2005,IN0020020122,6.88
July 2005,IN0020020064,6.58
July 2005,IN002005Y018,5.48
July 2005,IN3120010050,7.24
July 2005,IN0020010040,7.69
July 2005,IN002004Z018,5.52
July 2005,IN002005Z015,5.60
July 2005,IN002005Z015,5.66
July 2005,IN0020020049,6.94
July 2005,IN0020020031,7.07
July 2005,IN0020010040,7.39
July 2005,IN0020010040,7.70
July 2005,IN0020020023,6.79
July 2005,IN0020020023,6.79
July 2005,IN0020020122,6.86
July 2005,IN0020010040,7.49
July 2005,IN0020040039,7.44
July 2005,IN0019980047,6.13
July 2005,IN0020010040,7.50
July 2005,IN0020020122,6.85
July 2005,IN0020020049,6.94
July 2005,IN0020020122,6.87
July 2005,IN0020020031,7.10
July 2005,IN002005Y018,5.50
July 2005,IN002005Z015,5.65
July 2005,IN0020020049,6.93
July 2005,IN0020020049,6.93
July 2005,IN002004Z018,5.50
July 2005,IN0020020122,6.86
July 2005,IN0020010040,7.40
July 2005,IN0020020049,6.94
July 2005,IN0020010040,7.39
July 2005,IN0020010040,7.40
July 2005,IN1920050011,7.35
July 2005,IN0020010040,7.49
July 2005,IN0020010040,7.41
July 2005,IN0020010040,7.41
July 2005,IN0020020122,6.87
July 2005,IN0019820037,6.93
July 2005,IN0020010040,7.43
July 2005,IN0020020122,6.87
July 2005,IN0020020049,6.93
July 2005,IN0020020049,6.93
July 2005,IN0020010040,7.43
July 2005,IN002005Y018,5.36
July 2005,IN0020010040,7.48
July 2005,IN0020010040,7.41
August 2005,IN0020020098,7.12
August 2005,IN0020010040,7.42
August 2005,IN0020020064,6.60
August 2005,IN1620050014,7.33
August 2005,IN002004Z018,5.10
August 2005,IN0020020122,6.89
August 2005,IN2020050026,7.36
August 2005,IN2020050026,7.36
August 2005,IN0020010057,6.64
August 2005,IN0020020049,6.97
August 2005,IN0020020122,6.87
August 2005,IN0020020049,6.95
August 2005,IN0020020049,6.97
August 2005,IN0020020122,6.89
August 2005,IN0020020049,6.98
August 2005,IN002005X010,5.05
August 2005,IN002005X010,5.24
August 2005,IN0020010040,7.43
August 2005,IN0020010040,7.43
August 2005,IN0020010040,7.60
August 2005,IN0019910192,5.93
August 2005,IN0020020122,6.89
August 2005,IN0020020122,6.89
August 2005,IN0020020023,6.58
August 2005,IN0020010040,7.52
August 2005,IN0020020064,6.59
August 2005,IN0020020122,6.86
August 2005,IN0020010040,7.51
August 2005,IN0020010040,7.50
August 2005,IN0020010040,7.49
August 2005,IN0020010040,7.50
August 2005,IN0020010040,7.51
August 2005,IN0020020122,6.87
August 2005,IN0020010040,7.51
August 2005,IN0020020122,6.86
August 2005,IN0020020064,6.59
August 2005,IN0020020122,6.86
August 2005,IN0020020122,6.87
August 2005,IN0020010040,7.51
August 2005,IN0020020064,6.59
August 2005,IN0020020049,6.94
August 2005,IN0020020049,6.94
August 2005,IN0020020064,6.60
August 2005,IN0020010040,7.51
August 2005,IN0020010040,7.51
August 2005,IN0020020122,6.87
August 2005,IN0020020049,6.95
August 2005,IN0020010040,7.51
August 2005,IN0020020049,6.95
August 2005,IN0020020122,6.86
August 2005,IN0020020049,6.95
August 2005,IN0020020049,6.94
August 2005,IN0020020122,6.88
August 2005,IN0020020122,6.88
August 2005,IN0020010040,7.52
August 2005,IN0020020023,6.76
August 2005,IN0020020064,6.60
August 2005,IN0020010040,7.52
August 2005,IN0020010040,7.52
August 2005,IN0020020122,6.88
August 2005,IN0020020064,6.60
August 2005,IN0020010040,7.52
August 2005,IN0020010040,7.52
August 2005,IN0020010040,7.52
August 2005,IN0020020049,6.96
August 2005,IN0020020049,6.96
August 2005,IN0020020122,6.88
August 2005,IN0020020064,6.60
August 2005,IN0020010040,7.51
August 2005,IN0020020122,6.87
August 2005,IN0020020122,6.88
August 2005,IN0020020122,6.88
August 2005,IN1519980024,7.11
August 2005,IN0019820037,6.92
August 2005,IN0020020122,6.89
August 2005,IN0020010040,7.51
August 2005,IN0020010040,7.47
August 2005,IN0020040039,7.47
August 2005,IN0020020031,7.12
August 2005,IN0020020023,6.74
August 2005,IN002005Z015,5.67
August 2005,IN0020020064,6.57
August 2005,IN0020020064,6.57
August 2005,IN0020020122,6.85
August 2005,IN0020020064,6.57
August 2005,IN0020010057,6.72
August 2005,IN0020020064,6.57
August 2005,IN0020020031,7.11
August 2005,IN0020020064,6.57
August 2005,IN0020020064,6.57
August 2005,IN0020020122,6.85
August 2005,IN002005Y018,5.46
August 2005,IN0020020064,6.57
August 2005,IN0020020064,6.57
August 2005,IN0020020064,6.57
August 2005,IN0020020049,6.93
August 2005,IN0020020049,6.92
August 2005,IN0020020049,6.95
August 2005,IN0020020122,6.85
August 2005,IN0020020049,6.93
August 2005,IN0020020049,6.92
August 2005,IN0020020023,6.75
August 2005,IN0020020049,6.92
August 2005,IN0020020049,6.92
August 2005,IN0020020023,6.75
August 2005,IN0020020064,6.57
August 2005,IN002005Z015,5.67
August 2005,IN0019990012,6.56
August 2005,IN0020020049,6.95
August 2005,IN0020020122,6.85
August 2005,IN0020020049,6.92
August 2005,IN0020020023,6.75
August 2005,IN0020010040,7.48
August 2005,IN0020010040,7.48
August 2005,IN0020020023,6.74
August 2005,IN0020010040,7.48
August 2005,IN0020020064,6.57
August 2005,IN0020020064,6.57
August 2005,IN0020020122,6.85
August 2005,IN0020020072,7.40
August 2005,IN0020010057,6.73
August 2005,IN0019840035,6.91
August 2005,IN0020010057,6.74
August 2005,IN0020010040,7.68
August 2005,IN0020020064,6.57
August 2005,IN002005X010,5.18
August 2005,IN0020010040,7.50
August 2005,IN0020010040,7.48
August 2005,IN0020020064,6.57
August 2005,IN002005X010,5.18
August 2005,IN0020020049,6.92
August 2005,IN0020020023,6.73
August 2005,IN0020020023,6.73
August 2005,IN002005X010,5.15
August 2005,IN0020020064,6.57
August 2005,IN002005X010,5.15
August 2005,IN0020010040,7.48
August 2005,IN0020020023,6.73
August 2005,IN0020020122,6.85
August 2005,IN0020020122,6.84
August 2005,IN0020020023,6.74
August 2005,IN002004Z018,5.55
August 2005,IN002005Z015,5.65
August 2005,IN0020020023,6.74
August 2005,IN0020020064,6.57
August 2005,IN0020020122,6.86
August 2005,IN0020020023,6.74
August 2005,IN0020020023,6.74
August 2005,IN0020020049,6.92
August 2005,IN0020010040,7.48
August 2005,IN0020020122,6.86
August 2005,IN0020020122,6.85
August 2005,IN0020020064,6.57
August 2005,IN0020040039,7.44
August 2005,IN0020040039,7.49
August 2005,IN0020020064,6.57
August 2005,IN0020020122,6.85
August 2005,IN0020010040,7.48
August 2005,IN0020020049,6.93
August 2005,IN0020020122,6.86
August 2005,IN0020010040,7.50
August 2005,IN0020020122,6.86
August 2005,IN0020020023,6.75
August 2005,IN0020020049,6.92
August 2005,IN0020040039,7.46
August 2005,IN0020020031,7.11
August 2005,IN0020030022,7.40
August 2005,IN002005Z015,5.66
August 2005,IN0020010040,7.47
August 2005,IN0020020130,6.98
August 2005,IN002005X010,5.20
August 2005,IN0020020049,6.93
August 2005,IN0020020064,6.57
August 2005,IN002005Z015,5.63
August 2005,IN002005Z015,5.66
August 2005,IN0020020122,6.85
August 2005,IN0020020122,6.85
August 2005,IN0019800021,6.75
August 2005,IN0020010040,7.48
August 2005,IN0020010040,7.48
August 2005,IN1920050011,7.44
August 2005,IN0020020122,6.85
August 2005,IN0020020122,6.85
August 2005,IN0020020122,6.84
August 2005,IN0020020122,6.85
August 2005,IN0020040039,7.53
August 2005,IN0020020049,6.92
August 2005,IN0020020122,6.86
August 2005,IN0020020122,6.86
August 2005,IN0020040039,7.47
August 2005,IN0020020049,6.92
August 2005,IN0020020031,7.11
August 2005,IN0020040039,7.49
August 2005,IN0020020031,7.11
August 2005,IN0020020122,6.85
August 2005,IN0020020049,6.92
August 2005,IN0020040039,7.47
August 2005,IN0020020031,7.11
August 2005,IN0020020031,7.11
August 2005,IN0020010040,7.48
August 2005,IN0020020049,6.93
August 2005,IN0020020064,6.57
August 2005,IN0020020064,6.57
August 2005,IN0020020122,6.86
August 2005,IN0020010040,7.43
August 2005,IN0020020163,6.97
August 2005,IN0020010040,7.48
August 2005,IN0020040039,7.47
August 2005,IN0020020064,6.56
August 2005,IN0020020064,6.56
August 2005,IN0020020064,6.56
August 2005,IN0020010040,7.47
August 2005,IN0019900045,6.79
August 2005,IN0020020049,6.92
August 2005,IN0020010040,7.48
August 2005,IN0020040039,7.47
August 2005,IN002005X010,5.00
August 2005,IN0019890030,6.54
August 2005,IN0020020122,6.85
August 2005,IN0020020023,6.75
August 2005,IN0020020023,6.74
August 2005,IN0020020122,6.85
August 2005,IN0020020122,6.85
August 2005,IN0020020023,6.74
August 2005,IN0020020064,6.57
August 2005,IN0020020064,6.56
August 2005,IN0020010040,7.48
August 2005,IN0020010040,7.48
August 2005,IN0020010040,7.48
August 2005,IN0020020122,6.84
August 2005,IN0020020122,6.85
August 2005,IN0020020064,6.58
August 2005,IN0020010107,7.02
August 2005,IN0020020064,6.58
August 2005,IN1519980024,7.26
August 2005,IN0020020049,6.91
August 2005,IN0020040039,7.48
August 2005,IN0020010040,7.48
August 2005,IN0020010040,7.48
August 2005,IN0020020122,6.86
August 2005,IN0020020064,6.57
August 2005,IN0020020122,6.85
August 2005,IN0020020122,6.85
August 2005,IN002005Z015,5.65
August 2005,IN002005X010,5.22
August 2005,IN002005Y018,5.31
August 2005,IN0020010040,7.48
August 2005,IN002005Z015,5.65
August 2005,IN0020020064,6.56
August 2005,IN002005X010,5.22
August 2005,IN0020010107,7.04
August 2005,IN0020020023,6.75
August 2005,IN002005Z015,5.65
August 2005,IN0020020056,7.02
August 2005,IN0020020064,6.57
August 2005,IN0020020023,6.75
August 2005,IN0020010107,7.16
August 2005,IN002005X010,5.22
August 2005,IN0020020064,6.56
August 2005,IN0020020122,6.86
August 2005,IN002005Z015,5.65
August 2005,IN0020020064,6.57
August 2005,IN0020040039,7.50
