Trade Date,ISIN,YTM / Yield
November 2006,IN0020040039,7.88
November 2006,IN0020010057,7.42
November 2006,IN0020060045,7.90
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.61
November 2006,IN0020050061,8.15
November 2006,IN0020040039,7.89
November 2006,IN0020060219,7.61
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020010107,7.57
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020060219,7.60
November 2006,IN0020010057,7.41
November 2006,IN0020060219,7.57
November 2006,IN0020060318,7.65
November 2006,IN0020010107,7.54
November 2006,IN002005Z015,6.52
November 2006,IN0020060110,8.02
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020050087,7.97
November 2006,IN0020050095,8.14
November 2006,IN0020060318,7.65
November 2006,IN0019990012,7.59
November 2006,IN0020060045,7.85
November 2006,IN0020020056,7.36
November 2006,IN0020020056,7.36
November 2006,IN0019880031,7.15
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.87
November 2006,IN0020020056,7.36
November 2006,IN0020010107,7.53
November 2006,IN1020010014,7.68
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.57
November 2006,IN0020010107,7.57
November 2006,IN3120040057,8.15
November 2006,IN0020050087,7.97
November 2006,IN0020010024,7.65
November 2006,IN0020060045,7.88
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.85
November 2006,IN0020010057,7.41
November 2006,IN0020050095,8.13
November 2006,IN0020020049,7.46
November 2006,IN0019980286,7.86
November 2006,IN0020060110,8.08
November 2006,IN0020060219,7.57
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.54
November 2006,IN0020020247,7.80
November 2006,IN0020050012,7.89
November 2006,IN0020020056,7.38
November 2006,IN0020060219,7.61
November 2006,IN0020060219,7.59
November 2006,IN1020010014,7.67
November 2006,IN0020040039,7.84
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020050087,7.97
November 2006,IN0020050087,7.97
November 2006,IN0020020056,7.38
November 2006,IN0020010057,7.41
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020020247,7.88
November 2006,IN002006X026,6.53
November 2006,IN0020020031,7.62
November 2006,IN0020030055,7.77
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN002006Z021,6.97
November 2006,IN0020040039,7.86
November 2006,IN002006Y024,6.50
November 2006,IN002006Y024,6.50
November 2006,IN002006Y024,6.50
November 2006,IN002005Z015,6.52
November 2006,IN002005Z015,6.52
November 2006,IN002005Z015,6.52
November 2006,IN0020020247,7.97
November 2006,IN0020020122,7.47
November 2006,IN0020060219,7.57
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.58
November 2006,IN002006Z021,6.96
November 2006,IN0020060219,7.57
November 2006,IN002006X026,6.55
November 2006,IN0020010073,7.60
November 2006,IN0020010107,7.55
November 2006,IN0020020056,7.38
November 2006,IN002005Z015,6.52
November 2006,IN002006X026,6.45
November 2006,IN0020060110,8.04
November 2006,IN0020060110,8.04
November 2006,IN002005Z015,6.52
November 2006,IN0020060045,7.86
November 2006,IN0020060110,8.02
November 2006,IN002006Z021,6.96
November 2006,IN0020040039,7.84
November 2006,IN0020060045,7.85
November 2006,IN002006X026,6.56
November 2006,IN002005Z015,6.61
November 2006,IN0020060110,8.01
November 2006,IN0020060219,7.58
November 2006,IN0020020049,7.45
November 2006,IN3120040057,8.14
November 2006,IN0020060219,7.57
November 2006,IN0020060045,7.83
November 2006,IN0020020023,7.41
November 2006,IN0020060110,8.02
November 2006,IN0020010057,7.41
November 2006,IN0020060318,7.63
November 2006,IN0020020056,7.37
November 2006,IN0020060110,8.02
November 2006,IN0020060318,7.67
November 2006,IN0020040039,7.89
November 2006,IN0020020056,7.37
November 2006,IN0020020031,7.77
November 2006,IN0020060219,7.58
November 2006,IN0020050095,8.14
November 2006,IN0020040039,7.84
November 2006,IN0020040039,7.85
November 2006,IN0020020056,7.38
November 2006,IN0020060219,7.57
November 2006,IN0020020171,7.72
November 2006,IN0020060219,7.58
November 2006,IN002006Z021,6.96
November 2006,IN002006Z021,6.91
November 2006,IN3120020059,7.77
November 2006,IN0020060045,7.85
November 2006,IN0020040039,7.83
November 2006,IN0020000025,7.85
November 2006,IN0020040039,7.83
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.55
November 2006,IN0020030014,7.77
November 2006,IN0020060110,8.00
November 2006,IN0020040039,7.86
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.58
November 2006,IN0020030055,7.83
November 2006,IN0020040039,7.84
November 2006,IN0019990137,7.52
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.57
November 2006,IN0020050061,8.13
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.83
November 2006,IN0020040039,7.83
November 2006,IN0020060110,8.01
November 2006,IN0020050012,7.84
November 2006,IN0020020056,7.38
November 2006,IN0020020056,7.38
November 2006,IN0020010107,7.54
November 2006,IN0020050061,8.14
November 2006,IN0020060110,8.02
November 2006,IN0020060219,7.59
November 2006,IN1020040011,7.77
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020010057,7.41
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.56
November 2006,IN0020010107,7.56
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.56
November 2006,IN0020010107,7.56
November 2006,IN0020010107,7.56
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.56
November 2006,IN0020010107,7.56
November 2006,IN0020040039,7.88
November 2006,IN0020040039,7.88
November 2006,IN0020010057,7.41
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.56
November 2006,IN0020020056,7.38
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.56
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.56
November 2006,IN0020040039,7.88
November 2006,IN0020060045,7.89
November 2006,IN0020040039,7.88
November 2006,IN0020060219,7.59
November 2006,IN0020060045,7.89
November 2006,IN0020060045,7.89
November 2006,IN0020060045,7.89
November 2006,IN0020040039,7.88
November 2006,IN0020060219,7.59
November 2006,IN0020040039,7.88
November 2006,IN0020040039,7.88
November 2006,IN0020040039,7.88
November 2006,IN0020040039,7.88
November 2006,IN0020060045,7.89
November 2006,IN0020010107,7.56
November 2006,IN0020040039,7.88
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.56
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.56
November 2006,IN0020060045,7.89
November 2006,IN0020060045,7.89
November 2006,IN0020010107,7.55
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.55
November 2006,IN0020010107,7.55
November 2006,IN0020010107,7.55
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.59
November 2006,IN0020060045,7.88
November 2006,IN0020060219,7.59
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060045,7.88
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.87
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020010057,7.40
November 2006,IN0020020056,7.37
November 2006,IN0020010057,7.40
November 2006,IN0020060318,7.68
November 2006,IN0020060318,7.68
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.55
November 2006,IN0020010107,7.55
November 2006,IN0020010107,7.55
November 2006,IN0020010107,7.55
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.55
November 2006,IN0020020056,7.37
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.58
November 2006,IN0020060045,7.88
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010057,7.40
November 2006,IN0020040039,7.87
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.57
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020020056,7.36
November 2006,IN0020040039,7.87
November 2006,IN0020010107,7.54
November 2006,IN0020060318,7.67
November 2006,IN0020060045,7.88
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.57
November 2006,IN0020040039,7.86
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020020056,7.36
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010057,7.41
November 2006,IN0020010057,7.41
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.87
November 2006,IN0020060045,7.88
November 2006,IN0020050061,8.13
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.57
November 2006,IN0020020056,7.37
November 2006,IN0020010107,7.53
November 2006,IN0020020056,7.37
November 2006,IN0020010107,7.53
November 2006,IN0020020056,7.37
November 2006,IN0020010107,7.53
November 2006,IN0020050061,8.13
November 2006,IN0020020056,7.36
November 2006,IN0020020056,7.36
November 2006,IN0020020056,7.36
November 2006,IN0020020056,7.36
November 2006,IN0020010107,7.53
November 2006,IN0020020056,7.36
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.57
November 2006,IN0020010057,7.40
November 2006,IN0020060219,7.57
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.54
November 2006,IN0020060318,7.67
November 2006,IN0020060318,7.67
November 2006,IN0020060318,7.67
November 2006,IN0020060318,7.67
November 2006,IN0020010057,7.41
November 2006,IN0020060219,7.58
November 2006,IN0020010057,7.41
November 2006,IN0020040039,7.87
November 2006,IN0020040039,7.87
November 2006,IN0020020056,7.36
November 2006,IN0020010107,7.54
November 2006,IN0020020056,7.36
November 2006,IN0020060219,7.58
November 2006,IN0020050061,8.13
November 2006,IN0020050095,8.13
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.57
November 2006,IN0020010107,7.53
November 2006,IN0020040039,7.87
November 2006,IN0020040039,7.87
November 2006,IN0020010057,7.41
November 2006,IN0020060045,7.88
November 2006,IN0020060045,7.88
November 2006,IN0020060318,7.67
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.57
November 2006,IN0020010107,7.53
November 2006,IN0020010057,7.41
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.57
November 2006,IN0020060318,7.66
November 2006,IN0020010057,7.41
November 2006,IN0020010057,7.41
November 2006,IN0020010057,7.41
November 2006,IN0020060318,7.66
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.53
November 2006,IN002006X026,6.57
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020060045,7.88
November 2006,IN0020010107,7.54
November 2006,IN0020020056,7.37
November 2006,IN0020010057,7.41
November 2006,IN0020010107,7.54
November 2006,IN0020010057,7.41
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020040039,7.87
November 2006,IN0020040039,7.87
November 2006,IN0020060110,8.03
November 2006,IN0020010057,7.42
November 2006,IN0020010057,7.42
November 2006,IN0020010057,7.42
November 2006,IN0020010057,7.42
November 2006,IN0020010057,7.42
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.57
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020010057,7.42
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020010057,7.41
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020060045,7.88
November 2006,IN0020010107,7.53
November 2006,IN0020060045,7.88
November 2006,IN0020040039,7.87
November 2006,IN0020040039,7.87
November 2006,IN0020060318,7.67
November 2006,IN0020060045,7.88
November 2006,IN0020060219,7.59
November 2006,IN002006X026,6.81
November 2006,IN0020060045,7.88
November 2006,IN0020020049,7.49
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.87
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.59
November 2006,IN0020040039,7.87
November 2006,IN0020040039,7.87
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.53
November 2006,IN0020010057,7.41
November 2006,IN0020020056,7.37
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020010107,7.53
November 2006,IN0020060318,7.67
November 2006,IN0020020056,7.37
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.53
November 2006,IN0020010057,7.41
November 2006,IN0020010057,7.41
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020010057,7.41
November 2006,IN0020010057,7.41
November 2006,IN0020060045,7.88
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060045,7.88
November 2006,IN0020060045,7.88
November 2006,IN0020060045,7.88
November 2006,IN0020060219,7.59
November 2006,IN0020060045,7.88
November 2006,IN0020060045,7.88
November 2006,IN0020060045,7.88
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.57
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.57
November 2006,IN0020010107,7.55
November 2006,IN0020060219,7.58
November 2006,IN0020060045,7.88
November 2006,IN0020010107,7.55
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020050061,8.13
November 2006,IN0020060219,7.58
November 2006,IN0020050061,8.13
November 2006,IN0020060318,7.67
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.87
November 2006,IN0020020106,7.89
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.54
November 2006,IN0019880031,7.16
November 2006,IN0019880031,7.16
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060045,7.88
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.87
November 2006,IN0020060110,8.03
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020010057,7.41
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0019880031,7.16
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.36
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020060045,7.87
November 2006,IN0020060045,7.87
November 2006,IN0020060045,7.87
November 2006,IN0020040039,7.87
November 2006,IN0020040039,7.87
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020060045,7.87
November 2006,IN0020040039,7.87
November 2006,IN0020010107,7.54
November 2006,IN0020060318,7.67
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020050087,7.97
November 2006,IN0020060045,7.87
November 2006,IN0020060219,7.57
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020060219,7.58
November 2006,IN0020020064,7.28
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020010107,7.54
November 2006,IN0020020064,7.29
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.54
November 2006,IN0020010057,7.41
November 2006,IN0020020106,7.89
November 2006,IN0020040039,7.86
November 2006,IN0020010057,7.41
November 2006,IN0020060318,7.67
November 2006,IN0020060219,7.58
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.37
November 2006,IN0020020056,7.36
November 2006,IN0020010057,7.41
November 2006,IN0020010057,7.41
November 2006,IN0020010107,7.54
November 2006,IN0020060318,7.67
November 2006,IN0020060318,7.67
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.86
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.53
November 2006,IN0020060219,7.59
November 2006,IN0020040039,7.86
November 2006,IN0020060219,7.59
November 2006,IN2120060016,7.80
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.54
November 2006,IN0020060318,7.67
November 2006,IN0020010107,7.54
November 2006,IN0020010107,7.54
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.86
November 2006,IN0020060219,7.58
November 2006,IN0020060110,8.03
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.59
November 2006,IN0020060219,7.59
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.56
November 2006,IN0019980286,7.66
November 2006,IN0020040039,7.86
November 2006,IN0020010057,7.40
November 2006,IN0020020106,7.89
November 2006,IN0020060219,7.58
November 2006,IN002005Z015,6.52
November 2006,IN0020010107,7.54
November 2006,IN002006X026,6.40
November 2006,IN0020060219,7.57
November 2006,IN0020050079,7.75
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0019880031,7.15
November 2006,IN0020060219,7.59
November 2006,IN0020050079,7.75
November 2006,IN0020020064,7.34
November 2006,IN0020060045,7.87
November 2006,IN0020060045,7.87
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020040039,7.86
November 2006,IN0020060045,7.87
November 2006,IN0020040039,7.86
November 2006,IN0020060045,7.87
November 2006,IN0020040039,7.86
November 2006,IN0020060045,7.87
November 2006,IN0020060045,7.87
November 2006,IN0020060045,7.87
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.85
November 2006,IN0020040039,7.85
November 2006,IN0020040039,7.85
November 2006,IN0020040039,7.85
November 2006,IN0020040039,7.85
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.85
November 2006,IN0020040039,7.85
November 2006,IN0020060045,7.87
November 2006,IN0020060045,7.87
November 2006,IN0020010107,7.54
November 2006,IN0020040039,7.85
November 2006,IN0020040039,7.85
November 2006,IN0020060045,7.86
November 2006,IN0020010107,7.53
November 2006,IN0020050095,8.13
November 2006,IN0019820037,7.49
November 2006,IN0020040039,7.85
November 2006,IN0020060045,7.86
November 2006,IN0020060045,7.86
November 2006,IN0020060045,7.86
November 2006,IN0020060219,7.58
November 2006,IN0020060045,7.86
November 2006,IN0020060045,7.86
November 2006,IN0020060045,7.86
November 2006,IN0020060318,7.66
November 2006,IN0020060318,7.66
November 2006,IN0020060318,7.66
November 2006,IN0020060318,7.66
November 2006,IN0020020056,7.36
November 2006,IN0020020056,7.36
November 2006,IN0020020056,7.36
November 2006,IN0020060318,7.66
November 2006,IN0020060318,7.66
November 2006,IN0020050095,8.13
November 2006,IN0020040039,7.85
November 2006,IN0020060318,7.66
November 2006,IN0020040039,7.85
November 2006,IN0020010107,7.53
November 2006,IN0020060318,7.66
November 2006,IN0020060219,7.58
November 2006,IN0020060318,7.66
November 2006,IN0020010107,7.53
November 2006,IN0020010107,7.53
November 2006,IN0020040039,7.85
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.85
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060219,7.58
November 2006,IN0020060045,7.86
November 2006,IN0020060045,7.86
November 2006,IN0020010107,7.53
November 2006,IN0020040039,7.85
November 2006,IN0020010057,7.41
November 2006,IN0020060045,7.85
November 2006,IN0020040039,7.84
November 2006,IN0020060045,7.85
November 2006,IN1020010014,7.68
November 2006,IN0020040039,7.84
November 2006,IN1020010014,7.68
November 2006,IN0020060219,7.58
November 2006,IN0020040039,7.84
November 2006,IN0020060045,7.85
November 2006,IN0020060219,7.58
November 2006,IN0020010057,7.40
November 2006,IN0020010057,7.40
November 2006,IN0020010057,7.40
November 2006,IN0020060219,7.58
November 2006,IN0020060045,7.85
November 2006,IN0020060045,7.85
November 2006,IN0020040039,7.84
November 2006,IN0020020247,7.81
November 2006,IN0020020106,7.87
November 2006,IN0020010107,7.56
November 2006,IN0020020247,7.88
